t (s),T0 (C),T1 (C)
10090,108,31
10095,107,31
10100,106,31
10105,107,31
10110,108,31
10115,108,32
10120,109,31
10125,110,31
10130,111,32
10135,110,32
10140,109,32
10145,108,32
10150,107,32
10155,109,32
10160,110,32
10165,111,32
10170,112,32
10175,111,32
10180,111,32
10185,112,32
10190,112,32
10195,111,32
10200,111,32
10205,112,32
10210,111,32
10215,110,32
10220,113,32
10225,112,32
10230,110,32
10235,111,32
10240,112,32
10245,112,32
10250,112,32
10255,111,32
10260,113,32
10265,112,32
10270,112,32
10275,113,32
10280,114,32
10285,113,32
10290,116,32
10295,116,32
10300,116,32
10305,116,32
10310,116,32
10315,115,32
10320,114,32
10325,115,32
10330,115,32
10335,115,32
10340,116,32
10345,115,32
10350,117,32
10355,116,32
10360,116,32
10365,117,32
10370,117,32
10375,116,32
10380,117,32
10385,118,32
10390,117,32
10395,118,32
10400,117,32
10405,117,32
10410,117,32
10415,117,32
10420,118,32
10425,118,32
10430,117,32
10435,117,32
10440,119,32
10445,117,32
10450,116,32
10455,119,32
10460,119,32
10465,117,32
10470,118,32
10475,118,32
10480,118,32
10485,119,32
10490,119,32
10495,119,32
10500,119,32
10505,121,32
10510,119,32
10515,118,32
10520,119,32
10525,121,32
10530,121,32
10535,120,32
10540,120,32
10545,121,32
10550,121,32
10555,121,32
10560,122,32
10565,121,32
10570,122,32
10575,123,32
10580,123,32
10585,123,32
10590,123,32
10595,122,32
10600,122,32
10605,121,32
10610,121,32
10615,121,32
10620,122,32
10625,123,32
10630,122,32
10635,123,32
10640,123,32
10645,122,32
10650,123,32
10655,124,32
10660,124,32
10665,122,32
10670,123,32
10675,123,32
10680,122,32
10685,122,33
10690,123,32
10695,123,32
10700,124,32
10705,125,32
10710,124,32
10715,123,33
10720,124,32
10725,124,32
10730,127,33
10735,125,33
10740,126,33
10745,126,33
10750,126,33
10755,125,33
10760,126,33
10765,125,33
10770,126,33
10775,126,33
10780,127,33
10785,126,33
10790,126,33
10795,125,33
10800,127,33
10805,127,33
10810,125,33
10815,126,33
10820,127,33
10825,125,33
10830,124,33
10835,123,33
10840,125,33
10845,127,33
10850,128,33
10855,127,33
10860,128,33
10865,128,33
10870,128,33
10875,129,33
10880,128,33
10885,129,33
10890,129,33
10895,126,33
10900,127,33
10905,126,33
10910,127,33
10915,128,33
10920,129,33
10925,130,33
10930,131,33
10935,130,33
10940,128,33
10945,127,33
10950,128,33
10955,130,33
10960,130,33
10965,130,33
10970,131,33
10975,130,33
10980,128,33
10985,127,33
10990,127,33
10995,129,33
11000,128,33
11005,129,33
11010,130,33
11015,129,33
11020,131,33
11025,131,33
11030,130,33
11035,131,33
11040,131,33
11045,131,33
11050,133,33
11055,132,33
11060,131,33
11065,131,33
11070,133,33
11075,132,33
11080,129,33
11085,127,33
11090,129,33
11095,129,33
11100,128,33
11105,126,33
11110,128,33
11115,129,33
11120,128,33
11125,127,33
11130,128,33
11135,130,33
11140,130,33
11145,131,33
11150,131,34
11155,133,34
11160,133,34
11165,131,34
11170,131,34
11175,132,34
11180,133,34
11185,133,34
11190,132,34
11195,133,34
11200,134,34
11205,133,34
11210,135,34
11215,135,34
11220,136,34
11225,135,34
11230,135,34
11235,133,34
11240,134,34
11245,134,34
11250,134,34
11255,134,34
11260,135,34
11265,134,34
11270,136,34
11275,133,34
11280,132,34
11285,132,34
11290,133,34
11295,133,34
11300,133,34
11305,134,34
11310,134,34
11315,134,34
11320,136,34
11325,136,34
11330,136,34
11335,133,34
11340,134,34
11345,133,34
11350,134,34
11355,133,34
11360,136,34
11365,134,34
11370,134,34
11375,133,34
11380,133,34
11385,132,34
11390,134,34
11395,132,34
11400,135,34
11405,135,34
11410,136,34
11415,135,34
11420,135,34
11425,133,34
11430,132,34
11435,132,34
11440,135,34
11445,137,34
11450,136,34
11455,136,34
11460,135,34
11465,136,34
11470,135,34
11475,136,34
11480,135,34
11485,136,34
11490,136,34
11495,135,34
11500,133,34
11505,135,34
11510,136,34
11515,136,34
11520,138,34
11525,135,34
11530,136,34
11535,135,34
11540,135,34
11545,134,34
11550,134,34
11555,135,35
11560,136,35
11565,136,35
11570,135,34
11575,136,35
11580,138,34
11585,136,35
11590,138,35
11595,137,35
11600,137,35
11605,138,35
11610,136,35
11615,136,35
11620,136,35
11625,135,35
11630,136,35
11635,138,35
11640,137,35
11645,136,35
11650,136,35
11655,138,35
11660,137,35
11665,136,35
11670,138,35
11675,140,35
11680,141,35
11685,137,35
11690,138,35
11695,139,35
11700,139,35
11705,136,35
11710,133,35
11715,132,35
11720,131,35
11725,131,35
11730,131,35
11735,131,35
11740,131,35
11745,132,35
11750,131,35
11755,132,35
11760,132,35
11765,132,35
11770,132,35
11775,131,35
11780,131,35
11785,132,35
11790,132,35
11795,131,35
11800,132,35
11805,131,35
11810,132,35
11815,132,35
11820,132,35
11825,132,35
11830,132,35
11835,132,35
11840,132,35
11845,132,35
11850,132,35
11855,131,35
11860,131,35
11865,132,35
11870,132,35
11875,131,35
11880,131,35
11885,131,35
11890,131,35
11895,131,35
11900,131,35
11905,131,35
11910,131,35
11915,131,35
11920,131,35
11925,131,35
11930,131,35
11935,131,35
11940,131,35
11945,131,35
11950,132,35
11955,132,35
11960,131,35
11965,131,35
11970,132,35
11975,132,35
11980,132,35
11985,131,35
11990,131,36
11995,132,36
12000,132,36
12005,132,36
12010,132,36
12015,132,35
12020,131,36
12025,131,36
12030,131,36
12035,131,36
12040,131,35
12045,131,36
12050,131,35
12055,131,36
12060,131,36
12065,131,36
12070,131,36
12075,131,36
12080,131,36
12085,131,36
12090,131,36
12095,131,36
12100,131,36
12105,130,36
12110,130,36
12115,130,36
12120,130,36
12125,130,36
12130,130,36
12135,130,36
12140,130,36
12145,130,36
12150,129,36
12155,129,36
12160,129,36
12165,129,36
12170,129,36
12175,129,36
12180,129,36
12185,129,36
12190,129,36
12195,129,36
12200,129,36
12205,129,36
12210,128,36
12215,128,36
12220,128,36
12225,128,36
12230,128,36
12235,128,36
12240,128,36
12245,128,36
12250,128,36
12255,128,36
12260,128,36
12265,128,36
12270,127,36
12275,127,36
12280,127,36
12285,127,36
12290,127,36
12295,127,36
12300,127,36
12305,127,36
12310,127,36
12315,126,36
12320,126,36
12325,126,36
12330,126,36
12335,126,36
12340,126,36
12345,126,36
12350,126,36
12355,126,36
12360,126,36
12365,126,36
12370,125,36
12375,125,36
12380,125,36
12385,125,36
12390,125,36
12395,124,36
12400,124,36
12405,124,36
12410,124,36
12415,124,36
12420,124,36
12425,124,36
12430,123,36
12435,123,36
12440,123,36
12445,123,36
12450,123,36
12455,123,36
12460,123,36
12465,122,36
12470,122,36
12475,122,36
12480,122,36
12485,122,36
12490,122,36
12495,122,36
12500,121,36
12505,121,36
12510,121,36
12515,121,36
12520,121,36
12525,121,36
12530,121,36
12535,121,36
12540,120,36
12545,120,36
12550,120,36
12555,120,36
12560,120,36
12565,119,36
12570,119,36
12575,119,36
12580,119,36
12585,119,36
12590,119,36
12595,119,36
12600,118,36
12605,118,36
12610,118,36
12615,118,36
12620,118,36
12625,118,36
12630,118,36
12635,118,36
12640,117,36
12645,117,36
12650,117,36
12655,117,36
12660,117,36
12665,116,36
12670,116,36
12675,116,36
12680,116,36
12685,116,36
12690,116,36
12695,116,36
12700,115,36
12705,115,36
12710,115,36
12715,115,36
12720,115,36
12725,115,36
12730,115,36
12735,114,36
12740,114,36
12745,114,36
12750,114,36
12755,114,36
12760,114,36
12765,114,36
12770,113,36
12775,113,36
12780,113,36
12785,113,36
12790,113,36
12795,113,36
12800,112,36
12805,112,36
12810,112,36
12815,112,36
12820,112,36
12825,112,36
12830,111,36
12835,111,36
12840,111,36
12845,111,36
12850,111,36
12855,111,36
12860,110,36
12865,110,36
12870,110,36
12875,110,36
12880,110,36
12885,110,36
12890,110,36
12895,110,36
12900,110,36
12905,109,36
12910,109,36
12915,109,36
12920,109,36
12925,109,36
12930,108,36
12935,108,36
12940,108,36
12945,108,36
12950,108,36
12955,108,36
12960,108,36
12965,108,36
12970,107,36
12975,107,36
12980,107,36
12985,107,36
12990,107,36
12995,107,36
13000,106,36
13005,106,36
13010,106,36
13015,106,36
13020,106,36
13025,106,36
13030,105,36
13035,105,36
13040,105,36
13045,105,36
13050,105,36
13055,105,36
13060,104,36
13065,104,36
13070,104,36
13075,104,36
13080,104,36
13085,104,36
13090,104,36
13095,104,36
13100,103,36
13105,103,36
13110,103,36
13115,103,36
13120,103,36
13125,103,36
13130,103,36
13135,102,36
13140,102,36
13145,102,36
13150,102,36
13155,102,36
13160,101,35
13165,101,36
13170,101,36
13175,101,36
13180,101,36
13185,101,35
13190,101,36
13195,101,35
13200,100,35
13205,100,35
13210,100,35
13215,100,35
13220,100,36
13225,100,35
13230,99,36
13235,99,35
13240,99,35
13245,99,35
13250,99,35
13255,99,35
13260,98,35
13265,98,35
13270,98,35
13275,98,35
13280,98,35
13285,98,35
13290,98,35
13295,97,35
13300,97,35
13305,97,35
13310,97,35
13315,96,35
13320,96,35
13325,96,35
13330,96,35
13335,96,35
13340,96,35
13345,96,35
13350,95,35
13355,95,35
13360,95,35
13365,95,35
13370,95,35
13375,95,35
13380,95,35
13385,95,35
13390,95,35
13395,94,35
13400,94,35
13405,94,35
13410,94,35
13415,94,35
13420,94,35
13425,94,35
13430,93,35
13435,93,35
13440,93,35
13445,93,35
13450,93,35
13455,93,35
13460,92,35
13465,92,35
13470,92,35
13475,92,35
13480,92,35
13485,92,35
13490,92,35
13495,92,35
13500,91,35
13505,91,35
13510,91,35
13515,91,35
13520,91,35
13525,90,35
13530,90,35
13535,90,35
13540,90,35
13545,90,35
13550,90,35
13555,90,35
13560,90,35
13565,90,35
13570,89,35
13575,89,35
13580,89,35
13585,89,35
13590,89,35
13595,89,35
13600,88,35
13605,88,35
13610,88,35
13615,88,35
13620,88,35
13625,88,35
13630,88,35
13635,88,35
13640,88,35
13645,87,35
13650,87,35
13655,87,35
13660,87,35
13665,87,35
13670,87,35
13675,87,35
13680,86,35
13685,86,35
13690,86,35
13695,86,35
13700,86,35
13705,86,35
13710,86,35
13715,86,35
13720,86,35
13725,85,35
13730,85,35
13735,85,35
13740,85,35
13745,85,35
13750,85,35
13755,85,35
13760,85,35
13765,84,35
13770,84,35
13775,84,35
13780,84,35
13785,84,35
13790,84,35
13795,84,35
13800,84,35
13805,83,35
13810,83,35
13815,83,35
13820,83,35
13825,83,35
13830,83,35
13835,83,35
13840,83,35
13845,83,35
13850,82,35
13855,82,35
13860,82,34
13865,82,35
13870,82,34
13875,82,34
13880,82,34
13885,82,34
13890,82,34
13895,81,34
13900,81,34
13905,81,34
13910,81,34
13915,81,34
13920,81,34
13925,81,34
13930,81,34
13935,80,34
13940,80,34
13945,80,34
13950,80,34
13955,80,34
13960,80,34
13965,80,34
13970,80,34
13975,80,34
13980,80,34
13985,79,34
13990,79,34
13995,79,34
14000,79,34
14005,79,34
14010,79,34
14015,78,34
14020,79,34
14025,78,34
14030,78,34
14035,78,34
14040,78,34
14045,78,34
14050,78,34
14055,78,34
14060,78,34
14065,77,34
14070,77,34
14075,77,34
14080,77,34
14085,77,34
14090,77,34
14095,76,34
14100,76,34
14105,76,34
14110,76,34
14115,76,34
14120,76,34
14125,76,34
14130,76,34
14135,75,34
14140,75,34
14145,75,34
14150,75,34
14155,75,34
14160,75,34
14165,74,34
14170,74,34
14175,74,34
14180,74,34
14185,74,34
14190,74,34
14195,73,34
14200,73,34
14205,73,34
14210,73,34
14215,73,34
14220,73,34
14225,73,34
14230,73,34
14235,72,34
14240,72,34
14245,72,34
14250,72,34
14255,72,34
14260,72,34
14265,71,34
14270,71,34
14275,71,34
14280,71,34
14285,71,34
14290,71,34
14295,71,34
14300,71,34
14305,70,34
14310,70,34
14315,70,34
14320,70,33
14325,70,33
14330,69,33
14335,69,33
14340,69,33
14345,69,33
14350,69,33
14355,69,33
14360,69,33
14365,69,33
14370,68,33
14375,68,33
14380,68,33
14385,68,33
14390,68,33
14395,67,33
14400,67,33
14405,67,33
14410,67,33
14415,67,33
14420,67,33
14425,67,33
14430,67,33
14435,66,33
14440,66,33
14445,66,33
14450,66,33
14455,66,33
14460,66,33
14465,65,33
14470,65,33
14475,65,33
14480,65,33
14485,66,33
14490,65,33
14495,65,33
14500,65,33
14505,64,33
14510,64,33
14515,64,33
14520,64,33
14525,64,33
14530,64,33
14535,63,33
14540,63,33
14545,63,33
14550,63,33
14555,63,33
14560,63,33
14565,63,33
14570,62,33
14575,62,33
14580,62,33
14585,62,33
14590,62,33
14595,62,33
14600,62,33
14605,62,33
14610,61,33
14615,61,33
14620,61,33
14625,61,33
14630,61,33
14635,61,33
14640,60,33
14645,60,33
14650,60,33
14655,60,33
14660,60,33
14665,60,33
14670,60,33
14675,59,33
14680,59,33
14685,59,33
14690,59,33
14695,59,33
14700,59,33
14705,59,33
14710,58,33
14715,58,33
14720,58,33
14725,58,33
14730,58,33
14735,58,33
14740,57,33
14745,57,33
14750,57,33
14755,57,33
14760,57,33
14765,57,33
14770,57,32
14775,57,33
14780,57,33
14785,56,33
14790,56,32
14795,56,32
14800,56,32
14805,56,32
14810,56,32
14815,55,32
14820,55,32
14825,55,32
14830,55,32
14835,55,32
14840,55,32
14845,55,32
14850,55,32
14855,55,32
14860,54,32
14865,54,32
14870,54,32
14875,54,32
14880,54,32
14885,54,32
14890,54,32
14895,54,32
14900,53,32
14905,53,32
14910,53,32
14915,53,32
14920,53,32
14925,53,32
14930,53,32
14935,53,32
14940,53,32
14945,53,32
14950,52,32
14955,52,32
14960,52,32
14965,52,32
14970,52,32
14975,52,32
14980,52,32
14985,52,32
14990,52,32
14995,51,32
15000,51,32
15005,51,32
15010,51,32
15015,51,32
15020,51,32
15025,51,32
15030,51,32
15035,51,32
15040,51,32
15045,50,32
15050,50,32
15055,50,32
15060,50,32
15065,50,32
15070,50,32
15075,50,32
15080,50,32
15085,50,32
15090,50,32
15095,50,32
15100,49,32
15105,49,32
15110,49,32
15115,49,32
15120,49,32
15125,49,32
15130,49,32
15135,49,32
15140,49,32
15145,49,32
15150,49,32
15155,48,32
15160,48,32
15165,48,32
15170,48,32
15175,48,32
15180,48,32
15185,48,32
15190,48,32
15195,48,32
15200,48,32
15205,48,32
15210,48,32
15215,47,32
15220,47,32
15225,47,32
15230,47,32
15235,47,32
15240,47,32
15245,47,32
15250,47,32
15255,47,32
15260,47,32
15265,47,32
15270,47,32
15275,46,32
15280,46,32
15285,46,32
15290,46,32
15295,46,32
15300,46,32
15305,46,32
15310,46,32
15315,46,32
15320,46,32
15325,46,32
15330,46,32
15335,46,32
15340,45,32
15345,46,32
15350,45,32
15355,45,32
15360,45,32
15365,45,32
15370,45,32
15375,45,32
15380,45,32
15385,45,32
15390,45,32
15395,45,31
15400,45,31
15405,45,32
15410,45,32
15415,45,31
15420,44,31
15425,44,31
15430,44,31
15435,44,31
15440,44,31
15445,44,31
15450,44,31
15455,44,31
15460,44,31
15465,44,31
15470,44,31
15475,44,31
15480,44,31
15485,44,31
15490,44,31
15495,43,31
15500,43,31
15505,43,31
15510,43,31
15515,43,31
15520,43,31
15525,43,31
15530,43,31
15535,43,31
15540,43,31
15545,43,31
15550,43,31
15555,43,31
15560,43,31
15565,42,31
15570,42,31
15575,42,31
15580,42,31
15585,42,31
15590,42,31
15595,42,31
15600,42,31
15605,42,31
15610,42,31
15615,42,31
15620,42,31
15625,42,31
15630,42,31
15635,42,31
15640,42,31
15645,42,31
15650,42,31
15655,42,31
15660,41,31
15665,41,31
15670,41,31
15675,41,31
15680,41,31
15685,41,31
15690,41,31
15695,41,31
15700,41,31
15705,42,31
15710,42,31
15715,42,31
15720,42,31
15725,42,31
15730,42,31
15735,42,31
15740,42,31
15745,43,31
15750,43,31
15755,43,31
15760,43,31
15765,43,31
15770,43,31
15775,44,31
15780,44,31
15785,44,31
15790,44,31
15795,45,31
15800,44,31
15805,45,31
15810,45,31
15815,45,31
15820,45,31
15825,45,31
15830,46,31
15835,46,31
15840,46,31
15845,46,31
15850,47,31
15855,47,31
15860,47,31
15865,47,31
15870,48,31
15875,48,31
15880,49,31
15885,48,31
15890,48,31
15895,48,31
15900,48,31
15905,48,31
15910,49,31
15915,49,31
15920,49,31
15925,49,31
15930,49,31
15935,50,31
15940,51,31
15945,51,31
15950,51,31
15955,50,31
15960,50,31
15965,51,31
15970,51,31
15975,50,31
15980,51,31
15985,51,31
15990,52,31
15995,53,31
16000,53,31
16005,54,31
16010,53,31
16015,53,31
16020,52,31
16025,52,31
16030,52,31
16035,52,31
16040,53,31
16045,53,31
16050,53,31
16055,53,31
16060,53,31
16065,52,31
16070,53,31
16075,52,31
16080,53,31
16085,54,30
16090,54,31
16095,54,30
16100,54,31
16105,54,31
16110,55,31
16115,55,30
16120,55,31
16125,55,30
16130,55,30
16135,56,30
16140,55,30
16145,56,30
16150,56,30
16155,56,30
16160,57,30
16165,56,30
16170,56,30
16175,56,30
16180,57,30
16185,59,30
16190,59,30
16195,59,30
16200,61,30
16205,60,30
16210,59,30
16215,59,30
16220,59,30
16225,61,30
16230,60,30
16235,60,30
16240,59,30
16245,59,30
16250,58,30
16255,59,30
16260,59,30
16265,59,30
16270,60,30
16275,59,30
16280,60,30
16285,61,30
16290,61,30
16295,61,30
16300,61,30
16305,62,30
16310,62,30
16315,63,30
16320,62,30
16325,63,30
16330,62,30
16335,64,30
16340,63,30
16345,63,30
16350,63,30
16355,63,30
16360,63,30
16365,63,30
16370,65,30
16375,64,30
16380,64,30
16385,65,30
16390,65,30
16395,64,30
16400,64,30
16405,65,30
16410,65,30
16415,64,30
16420,65,30
16425,66,30
16430,66,30
16435,66,30
16440,67,30
16445,66,30
16450,67,30
16455,65,30
16460,66,30
16465,67,30
16470,67,30
16475,66,30
16480,65,30
16485,64,30
16490,64,30
16495,64,30
16500,65,30
16505,66,30
16510,67,30
16515,67,30
16520,68,30
16525,69,30
16530,68,30
16535,69,30
16540,69,30
16545,68,30
16550,68,30
16555,69,30
16560,69,30
16565,69,30
16570,70,30
16575,69,30
16580,70,30
16585,70,30
16590,71,30
16595,70,30
16600,71,30
16605,70,30
16610,72,30
16615,72,30
16620,71,30
16625,72,30
16630,72,30
16635,73,30
16640,73,30
16645,73,30
16650,73,30
16655,72,30
16660,72,30
16665,71,30
16670,71,30
16675,72,30
16680,72,30
16685,72,30
16690,72,30
16695,72,30
16700,73,30
16705,72,30
16710,72,30
16715,73,30
16720,73,30
16725,73,30
16730,74,30
16735,75,30
16740,74,30
16745,75,30
16750,74,30
16755,75,30
16760,75,30
16765,75,30
16770,75,30
16775,76,30
16780,75,30
16785,76,30
16790,75,30
16795,77,30
16800,77,30
16805,78,30
16810,77,30
16815,77,30
16820,77,30
16825,77,30
16830,77,30
16835,76,30
16840,76,30
16845,77,30
16850,77,30
16855,78,30
16860,78,30
16865,78,30
16870,77,30
16875,79,30
16880,79,30
16885,78,30
16890,79,30
16895,79,30
16900,81,30
16905,81,30
16910,80,30
16915,79,30
16920,81,30
16925,80,30
16930,80,30
16935,81,30
16940,81,30
16945,83,30
16950,82,30
16955,81,30
16960,81,30
16965,82,30
16970,81,30
16975,83,30
16980,82,30
16985,81,30
16990,81,30
16995,82,30
17000,82,30
17005,82,30
17010,82,30
17015,82,30
17020,82,30
17025,82,30
17030,82,30
17035,82,30
17040,82,30
17045,82,30
17050,84,30
17055,84,30
17060,85,30
17065,84,30
17070,85,30
17075,85,30
17080,86,30
17085,85,30
17090,85,30
17095,85,30
17100,86,30
17105,85,30
17110,86,30
17115,86,30
17120,87,30
17125,86,30
17130,87,30
17135,85,30
17140,85,30
17145,85,30
17150,85,30
17155,85,30
17160,85,30
17165,87,30
17170,86,30
17175,87,30
17180,88,30
17185,89,30
17190,88,30
17195,88,30
17200,88,30
17205,88,30
17210,89,30
17215,89,30
17220,89,30
17225,90,30
17230,89,30
17235,90,30
17240,89,30
17245,89,30
17250,88,30
17255,90,30
17260,90,30
17265,91,30
17270,90,30
17275,90,30
17280,91,30
17285,91,30
17290,91,30
17295,91,30
17300,92,30
17305,92,30
17310,92,30
17315,91,30
17320,92,30
17325,92,30
17330,92,30
17335,94,30
17340,92,30
17345,92,30
17350,93,30
17355,93,30
17360,93,31
17365,93,30
17370,93,30
17375,93,30
17380,93,31
17385,94,31
17390,94,30
17395,94,30
17400,94,31
17405,94,31
17410,95,31
17415,95,31
17420,95,31
17425,96,31
17430,96,31
17435,96,31
17440,97,31
17445,96,31
17450,96,31
17455,96,31
17460,96,31
17465,97,31
17470,96,31
17475,96,31
17480,96,31
17485,96,31
17490,96,31
17495,96,31
17500,96,31
17505,97,31
17510,98,31
17515,97,31
17520,98,31
17525,98,31
17530,98,31
17535,98,31
17540,98,31
17545,98,31
17550,99,31
17555,100,31
17560,101,31
17565,100,31
17570,101,31
17575,100,31
17580,100,31
17585,99,31
17590,99,31
17595,100,31
17600,100,31
17605,100,31
17610,100,31
17615,102,31
17620,101,31
17625,100,31
17630,100,31
17635,100,31
17640,101,31
17645,102,31
17650,101,31
17655,101,31
17660,102,31
17665,103,31
17670,102,31
17675,101,31
17680,101,31
17685,103,31
17690,103,31
17695,103,31
17700,101,31
17705,102,31
17710,105,31
17715,106,31
17720,104,31
17725,104,31
17730,106,31
17735,106,31
17740,105,31
17745,105,31
17750,105,31
17755,104,31
17760,104,31
17765,103,31
17770,105,31
17775,103,31
17780,105,31
17785,105,31
17790,106,31
17795,106,31
17800,106,31
17805,105,31
17810,104,31
17815,106,31
17820,106,31
17825,106,31
17830,105,31
17835,105,31
17840,107,31
17845,107,31
17850,108,31
17855,107,31
17860,108,31
17865,107,31
17870,109,31
17875,108,31
17880,109,31
17885,107,31
17890,109,31
17895,108,31
17900,108,31
17905,107,31
17910,107,31
17915,107,31
17920,108,31
17925,110,31
17930,111,31
17935,111,31
17940,111,31
17945,112,31
17950,110,31
17955,109,31
17960,109,31
17965,110,31
17970,111,31
17975,111,31
17980,111,31
17985,112,31
17990,110,31
17995,111,31
18000,111,31
18005,112,31
18010,112,31
18015,111,31
18020,111,31
18025,112,31
18030,113,31
18035,113,31
18040,113,31
18045,112,31
18050,112,31
18055,113,31
18060,115,31
18065,113,31
18070,113,32
18075,114,31
18080,114,31
18085,114,32
18090,114,31
18095,115,31
18100,114,31
18105,116,31
18110,114,31
18115,116,32
18120,115,31
18125,117,32
18130,117,32
18135,117,32
18140,117,32
18145,118,32
18150,117,32
18155,117,32
18160,117,32
18165,117,32
18170,117,32
18175,114,32
18180,115,32
18185,117,32
18190,119,32
18195,118,32
18200,117,32
18205,118,32
18210,119,32
18215,118,32
18220,116,32
18225,118,32
18230,119,32
18235,118,32
18240,118,32
18245,118,32
18250,118,32
18255,117,32
18260,119,32
18265,118,32
18270,117,32
18275,119,32
18280,119,32
18285,118,32
18290,119,32
18295,120,32
18300,121,32
18305,122,32
18310,121,32
18315,120,32
18320,118,32
18325,119,32
18330,120,32
18335,121,32
18340,121,32
18345,121,32
18350,119,32
18355,121,32
18360,121,32
18365,122,32
18370,122,32
18375,124,32
18380,123,32
18385,122,32
18390,122,32
18395,121,32
18400,123,32
18405,123,32
18410,122,32
18415,125,32
18420,124,32
18425,123,32
18430,122,32
18435,123,32
18440,123,32
18445,123,32
18450,125,32
18455,124,32
18460,124,32
18465,125,32
18470,125,32
18475,123,32
18480,123,32
18485,125,32
18490,123,32
18495,123,32
18500,124,32
18505,123,32
18510,123,32
18515,123,32
18520,125,32
18525,124,32
18530,124,32
18535,124,32
18540,123,32
18545,123,32
18550,123,32
18555,124,32
18560,126,32
18565,125,32
18570,125,32
18575,125,32
18580,123,32
18585,125,32
18590,126,32
18595,125,32
18600,124,32
18605,125,32
18610,125,32
18615,124,32
18620,125,32
18625,126,32
18630,125,32
18635,125,32
18640,126,32
18645,126,32
18650,128,32
18655,129,32
18660,127,32
18665,129,32
18670,129,32
18675,127,32
18680,128,33
18685,129,33
18690,130,32
18695,130,32
18700,129,33
18705,127,33
18710,129,33
18715,130,33
18720,128,33
18725,129,33
18730,129,33
18735,128,33
18740,129,33
18745,128,33
18750,129,33
18755,127,33
18760,128,33
18765,127,33
18770,128,33
18775,128,33
18780,129,33
18785,129,33
18790,128,33
18795,127,33
18800,129,33
18805,127,33
18810,130,33
18815,128,33
18820,131,33
18825,132,33
18830,132,33
18835,133,33
18840,129,33
18845,129,33
18850,130,33
18855,133,33
18860,132,33
18865,132,33
18870,131,33
18875,130,33
18880,130,33
18885,130,33
18890,131,33
18895,131,33
18900,131,33
18905,130,33
18910,129,33
18915,131,33
18920,130,33
18925,131,33
18930,131,33
18935,132,33
18940,131,33
18945,132,33
18950,134,33
18955,133,33
18960,136,33
18965,134,33
18970,133,33
18975,133,33
18980,132,33
18985,134,33
18990,133,33
18995,132,33
19000,133,33
19005,133,33
19010,135,33
19015,133,33
19020,134,33
19025,133,33
19030,135,33
19035,134,33
19040,130,33
19045,130,33
19050,134,33
19055,134,33
19060,132,33
19065,134,33
19070,133,33
19075,132,33
19080,134,33
19085,134,33
19090,135,33
19095,135,33
19100,135,33
19105,135,33
19110,136,33
19115,135,33
19120,133,33
19125,134,33
19130,133,34
19135,134,34
19140,133,33
19145,133,34
19150,133,34
19155,136,34
19160,136,34
19165,135,34
19170,136,34
19175,135,34
19180,133,34
19185,135,34
19190,136,34
19195,137,34
19200,138,34
19205,136,34
19210,136,34
19215,136,34
19220,137,34
19225,137,34
19230,138,34
19235,138,34
19240,136,34
19245,136,34
19250,136,34
19255,138,34
19260,137,34
19265,136,34
19270,137,34
19275,138,34
19280,137,34
19285,139,34
19290,139,34
19295,140,34
19300,135,34
19305,136,34
19310,137,34
19315,138,34
19320,139,34
19325,136,34
19330,136,34
19335,138,34
19340,140,34
19345,139,34
19350,138,34
19355,138,34
19360,136,34
19365,135,34
19370,135,34
19375,140,34
19380,140,34
19385,137,34
19390,138,34
19395,141,34
19400,140,34
19405,139,34
19410,137,34
19415,139,34
19420,139,34
19425,139,34
19430,139,34
19435,138,34
19440,139,34
19445,137,34
19450,136,34
19455,136,34
19460,138,34
19465,139,34
19470,139,34
19475,139,34
19480,137,34
19485,138,34
19490,139,34
19495,141,34
19500,142,34
19505,142,34
19510,138,34
19515,135,34
19520,133,35
19525,132,34
19530,132,34
19535,132,35
19540,132,35
19545,132,35
19550,132,35
19555,132,35
19560,132,35
19565,132,35
19570,132,35
19575,133,35
19580,133,35
19585,132,35
19590,133,35
19595,133,35
19600,133,35
19605,133,35
19610,133,35
19615,133,35
19620,133,35
19625,133,35
19630,133,35
19635,133,35
19640,133,35
19645,133,35
19650,133,35
19655,133,35
19660,132,35
19665,132,35
19670,132,35
19675,132,35
19680,132,35
19685,132,35
19690,132,35
19695,132,35
19700,132,35
19705,132,35
19710,132,35
19715,132,35
19720,132,35
19725,132,35
19730,132,35
19735,132,35
19740,132,35
19745,132,35
19750,132,35
19755,132,35
19760,132,35
19765,133,35
19770,133,35
19775,133,35
19780,133,35
19785,132,35
19790,132,35
19795,132,35
19800,132,35
19805,132,35
19810,132,35
19815,132,35
19820,132,35
19825,132,35
19830,132,35
19835,132,35
19840,132,35
19845,132,35
19850,132,35
19855,132,35
19860,132,35
19865,132,35
19870,132,35
19875,132,35
19880,132,35
19885,132,35
19890,131,35
19895,131,35
19900,131,35
19905,131,35
19910,131,35
19915,131,35
19920,131,35
19925,131,35
19930,131,35
19935,131,35
19940,131,35
19945,131,35
19950,131,35
19955,131,35
19960,131,35
19965,130,35
19970,131,35
19975,130,35
19980,130,35
19985,130,35
19990,130,35
19995,130,35
20000,130,35
20005,130,35
20010,129,35
20015,129,35
20020,129,35
20025,129,35
20030,129,35
20035,129,35
20040,129,35
20045,129,35
20050,128,35
20055,128,35
20060,128,35
20065,128,35
20070,128,36
