t (s),T0 (C),T1 (C)
19855,138,33
19860,137,33
19865,137,33
19870,137,33
19875,137,33
19880,137,33
19885,136,33
19890,136,33
19895,136,33
19900,136,33
19905,136,33
19910,136,33
19915,136,33
19920,135,33
19925,135,33
19930,135,33
19935,135,33
19940,135,33
19945,135,33
19950,134,33
19955,134,33
19960,134,33
19965,134,33
19970,134,33
19975,134,33
19980,133,33
19985,133,33
19990,133,33
19995,133,33
20000,133,33
20005,132,33
20010,132,33
20015,132,33
20020,132,33
20025,132,33
20030,132,33
20035,131,33
20040,131,33
20045,131,33
20050,131,33
20055,131,33
20060,130,33
20065,130,33
20070,130,33
20075,130,33
20080,130,33
20085,129,33
20090,129,33
20095,129,33
20100,129,33
20105,129,33
20110,128,33
20115,128,33
20120,128,33
20125,128,33
20130,128,33
20135,127,33
20140,127,33
20145,127,33
20150,127,33
20155,127,33
20160,127,33
20165,127,33
20170,126,33
20175,126,33
20180,126,33
20185,126,33
20190,125,33
20195,125,33
20200,125,33
20205,125,33
20210,125,33
20215,125,33
20220,124,33
20225,124,33
20230,124,33
20235,124,33
20240,123,33
20245,123,33
20250,123,33
20255,123,33
20260,123,33
20265,123,33
20270,122,33
20275,122,33
20280,122,33
20285,122,33
20290,122,33
20295,121,33
20300,121,33
20305,121,33
20310,121,33
20315,121,33
20320,120,33
20325,120,33
20330,120,33
20335,119,33
20340,119,33
20345,119,33
20350,119,33
20355,119,33
20360,118,33
20365,119,33
20370,118,33
20375,118,33
20380,118,33
20385,118,33
20390,117,33
20395,117,33
20400,117,33
20405,117,33
20410,117,33
20415,117,33
20420,116,33
20425,116,33
20430,116,33
20435,116,33
20440,116,33
20445,115,33
20450,115,33
20455,115,33
20460,115,33
20465,115,33
20470,114,33
20475,114,33
20480,114,33
20485,114,33
20490,114,33
20495,114,33
20500,113,33
20505,113,33
20510,113,33
20515,113,33
20520,113,33
20525,113,33
20530,112,33
20535,112,33
20540,112,33
20545,112,33
20550,111,33
20555,111,33
20560,111,33
20565,111,33
20570,111,33
20575,110,33
20580,110,33
20585,110,33
20590,110,33
20595,110,33
20600,109,33
20605,109,33
20610,109,33
20615,109,33
20620,109,33
20625,109,33
20630,108,33
20635,108,33
20640,108,33
20645,108,33
20650,108,33
20655,108,33
20660,108,33
20665,107,33
20670,107,33
20675,107,33
20680,107,33
20685,107,33
20690,106,33
20695,106,33
20700,106,33
20705,106,33
20710,106,33
20715,105,33
20720,105,33
20725,105,33
20730,105,33
20735,105,33
20740,104,33
20745,105,33
20750,104,33
20755,104,33
20760,104,33
20765,104,33
20770,104,33
20775,104,33
20780,104,33
20785,103,33
20790,103,33
20795,103,33
20800,103,33
20805,102,33
20810,102,33
20815,102,33
20820,102,33
20825,102,33
20830,102,33
20835,101,33
20840,101,33
20845,101,33
20850,101,33
20855,101,33
20860,101,33
20865,100,33
20870,100,33
20875,100,33
20880,100,33
20885,100,33
20890,100,33
20895,100,33
20900,99,33
20905,99,33
20910,99,33
20915,99,33
20920,99,33
20925,99,33
20930,99,33
20935,98,33
20940,98,33
20945,98,33
20950,98,33
20955,98,33
20960,97,33
20965,97,33
20970,97,33
20975,97,33
20980,97,33
20985,97,33
20990,97,33
20995,96,33
21000,96,33
21005,96,33
21010,96,33
21015,96,33
21020,96,33
21025,96,33
21030,95,33
21035,95,33
21040,95,33
21045,95,33
21050,95,33
21055,95,33
21060,95,33
21065,94,33
21070,94,33
21075,94,33
21080,94,33
21085,94,33
21090,94,33
21095,94,33
21100,93,33
21105,93,33
21110,93,33
21115,93,33
21120,93,33
21125,93,33
21130,93,32
21135,92,33
21140,92,32
21145,92,32
21150,92,32
21155,92,32
21160,92,32
21165,92,32
21170,91,32
21175,91,32
21180,91,32
21185,91,32
21190,91,32
21195,91,32
21200,91,32
21205,90,32
21210,90,32
21215,90,32
21220,90,32
21225,90,32
21230,90,32
21235,90,32
21240,89,32
21245,89,32
21250,89,32
21255,89,32
21260,89,32
21265,89,32
21270,89,32
21275,88,32
21280,88,32
21285,88,32
21290,88,32
21295,88,32
21300,88,32
21305,88,32
21310,87,32
21315,87,32
21320,87,32
21325,87,32
21330,87,32
21335,87,32
21340,87,32
21345,87,32
21350,86,32
21355,86,32
21360,86,32
21365,86,32
21370,86,32
21375,86,32
21380,86,32
21385,86,32
21390,86,32
21395,85,32
21400,85,32
21405,85,32
21410,85,32
21415,85,32
21420,85,32
21425,85,32
21430,84,32
21435,84,32
21440,84,32
21445,84,32
21450,84,32
21455,84,32
21460,84,32
21465,83,32
21470,83,32
21475,83,32
21480,83,32
21485,83,32
21490,83,32
21495,83,32
21500,83,32
21505,83,32
21510,82,32
21515,82,32
21520,82,32
21525,82,32
21530,82,32
21535,82,32
21540,82,32
21545,82,32
21550,82,32
21555,81,32
21560,81,32
21565,81,32
21570,81,32
21575,81,32
21580,81,32
21585,81,32
21590,80,32
21595,80,32
21600,80,32
21605,80,32
21610,80,32
21615,80,32
21620,80,32
21625,80,32
21630,80,32
21635,79,32
21640,79,32
21645,79,32
21650,79,32
21655,79,32
21660,79,32
21665,79,32
21670,79,32
21675,78,32
21680,78,32
21685,78,32
21690,78,32
21695,78,32
21700,78,32
21705,78,32
21710,78,32
21715,78,32
21720,77,32
21725,77,32
21730,77,32
21735,77,32
21740,77,32
21745,77,32
21750,77,32
21755,77,32
21760,77,32
21765,76,31
21770,76,31
21775,76,32
21780,76,31
21785,76,31
21790,76,31
21795,76,31
21800,76,31
21805,76,31
21810,75,31
21815,75,31
21820,75,31
21825,75,31
21830,75,31
21835,75,31
21840,75,31
21845,75,31
21850,75,31
21855,75,31
21860,74,31
21865,74,31
21870,74,31
21875,74,31
21880,74,31
21885,74,31
21890,74,31
21895,74,31
21900,74,31
21905,74,31
21910,73,31
21915,73,31
21920,73,31
21925,73,31
21930,73,31
21935,73,31
21940,73,31
21945,73,31
21950,73,31
21955,72,31
21960,72,31
21965,72,31
21970,72,31
21975,72,31
21980,72,31
21985,72,31
21990,72,31
21995,72,31
22000,72,31
22005,72,31
22010,71,31
22015,71,31
22020,71,31
22025,71,31
22030,71,31
22035,71,31
22040,71,31
22045,71,31
22050,71,31
22055,71,31
22060,70,31
22065,70,31
22070,70,31
22075,70,31
22080,70,31
22085,70,31
22090,70,31
22095,70,31
22100,70,31
22105,70,31
22110,70,31
22115,70,31
22120,69,31
22125,69,31
22130,69,31
22135,69,31
22140,69,31
22145,69,31
22150,69,31
22155,69,31
22160,68,31
22165,68,31
22170,68,31
22175,68,31
22180,68,31
22185,68,31
22190,68,31
22195,68,31
22200,67,31
22205,67,31
22210,67,31
22215,67,31
22220,67,31
22225,67,31
22230,66,31
22235,66,31
22240,66,31
22245,66,31
22250,66,31
22255,66,31
22260,65,31
22265,65,31
22270,65,31
22275,65,31
22280,65,31
22285,65,31
22290,65,31
22295,65,31
22300,64,31
22305,64,31
22310,64,31
22315,64,31
22320,64,31
22325,63,31
22330,63,31
22335,63,31
22340,63,31
22345,63,31
22350,63,31
22355,63,31
22360,63,31
22365,63,31
22370,62,31
22375,62,31
22380,62,31
22385,62,31
22390,62,31
22395,62,31
22400,61,31
22405,61,31
22410,61,31
22415,61,31
22420,61,31
22425,61,31
22430,60,30
22435,60,30
22440,60,31
22445,60,31
22450,60,31
22455,60,30
22460,60,30
22465,60,30
22470,59,30
22475,59,30
22480,59,30
22485,59,31
22490,59,30
22495,59,30
22500,59,30
22505,58,30
22510,58,30
22515,58,30
22520,58,30
22525,58,30
22530,58,30
22535,57,30
22540,57,30
22545,57,30
22550,57,30
22555,57,30
22560,57,30
22565,57,30
22570,56,30
22575,56,30
22580,56,30
22585,56,30
22590,56,30
22595,56,30
22600,56,30
22605,56,30
22610,55,30
22615,55,30
22620,55,30
22625,55,30
22630,55,30
22635,54,30
22640,54,30
22645,55,30
22650,55,30
22655,55,30
22660,54,30
22665,54,30
22670,54,30
22675,54,30
22680,54,30
22685,53,30
22690,53,30
22695,53,30
22700,53,30
22705,53,30
22710,53,30
22715,52,30
22720,52,30
22725,52,30
22730,52,30
22735,52,30
22740,52,30
22745,52,30
22750,52,30
22755,52,30
22760,51,30
22765,51,30
22770,51,30
22775,51,30
22780,51,30
22785,51,30
22790,51,30
22795,51,30
22800,51,30
22805,50,30
22810,50,30
22815,50,30
22820,50,30
22825,50,30
22830,50,30
22835,50,30
22840,50,30
22845,50,30
22850,50,30
22855,50,30
22860,49,30
22865,49,30
22870,49,30
22875,49,30
22880,49,30
22885,49,30
22890,49,30
22895,49,30
22900,49,30
22905,48,30
22910,48,30
22915,48,30
22920,48,30
22925,48,30
22930,48,30
22935,48,30
22940,48,30
22945,48,30
22950,47,30
22955,48,30
22960,48,30
22965,47,30
22970,47,30
22975,47,30
22980,47,30
22985,47,30
22990,47,30
22995,47,30
23000,47,30
23005,47,30
23010,46,30
23015,47,30
23020,46,30
23025,46,30
23030,46,30
23035,46,30
23040,46,30
23045,46,30
23050,46,30
23055,46,30
23060,46,30
23065,46,30
23070,46,30
23075,45,30
23080,45,30
23085,45,30
23090,45,30
23095,45,30
23100,45,30
23105,45,30
23110,45,30
23115,45,30
23120,46,30
23125,46,30
23130,46,30
23135,46,30
23140,46,30
23145,46,30
23150,46,30
23155,46,30
23160,46,30
23165,46,30
23170,46,30
23175,46,30
23180,46,30
23185,46,30
23190,46,30
23195,46,30
23200,46,29
23205,46,30
23210,46,30
23215,46,29
23220,46,29
23225,46,30
23230,46,30
23235,46,29
23240,46,29
23245,46,29
23250,46,29
23255,46,29
23260,46,29
23265,46,29
23270,46,29
23275,46,29
23280,46,29
23285,46,29
23290,46,29
23295,46,29
23300,46,29
23305,45,29
23310,46,29
23315,45,29
23320,45,29
23325,45,29
23330,45,29
23335,45,29
23340,45,29
23345,45,29
23350,45,29
23355,45,29
23360,45,29
23365,45,29
23370,45,29
23375,45,29
23380,45,29
23385,45,29
23390,45,29
23395,45,29
23400,45,29
23405,45,29
23410,45,29
23415,45,29
23420,45,29
23425,45,29
23430,45,29
23435,45,29
23440,45,29
23445,45,29
23450,45,29
23455,45,29
23460,45,29
23465,45,29
23470,45,29
23475,44,29
23480,44,29
23485,44,29
23490,44,29
23495,44,29
23500,44,29
23505,44,29
23510,44,29
23515,44,29
23520,44,29
23525,44,29
23530,44,29
23535,44,29
23540,44,29
23545,44,29
23550,45,29
23555,45,29
23560,45,29
23565,45,29
23570,45,29
23575,45,29
23580,45,29
23585,46,29
23590,47,29
23595,47,29
23600,47,29
23605,47,29
23610,46,29
23615,47,29
23620,47,29
23625,47,29
23630,47,29
23635,47,29
23640,47,29
23645,47,29
23650,48,29
23655,48,29
23660,48,29
23665,48,29
23670,48,29
23675,48,29
23680,49,29
23685,49,29
23690,49,29
23695,49,29
23700,49,29
23705,49,29
23710,49,29
23715,49,29
23720,49,29
23725,50,29
23730,50,29
23735,50,29
23740,50,29
23745,50,29
23750,50,29
23755,51,29
23760,51,29
23765,51,29
23770,51,29
23775,51,29
23780,51,29
23785,51,29
23790,52,28
23795,52,29
23800,53,28
23805,52,29
23810,53,29
23815,52,29
23820,52,29
23825,53,29
23830,53,29
23835,53,29
23840,53,28
23845,53,29
23850,53,29
23855,54,29
23860,54,29
23865,54,29
23870,54,28
23875,54,29
23880,55,28
23885,55,29
23890,55,28
23895,55,28
23900,55,28
23905,55,28
23910,55,28
23915,56,28
23920,56,28
23925,56,28
23930,56,28
23935,56,28
23940,57,28
23945,57,28
23950,57,28
23955,57,28
23960,58,28
23965,58,28
23970,58,28
23975,58,28
23980,58,28
23985,58,28
23990,58,28
23995,58,28
24000,58,28
24005,58,28
24010,58,28
24015,58,28
24020,58,28
24025,59,28
24030,59,28
24035,59,28
24040,59,28
24045,60,28
24050,60,28
24055,60,28
24060,60,28
24065,61,28
24070,61,28
24075,61,28
24080,61,28
24085,61,28
24090,61,28
24095,61,28
24100,62,28
24105,62,28
24110,62,28
24115,62,28
24120,62,28
24125,62,28
24130,62,28
24135,62,28
24140,63,28
24145,63,28
24150,63,28
24155,63,28
24160,63,28
24165,63,28
24170,63,28
24175,64,28
24180,64,28
24185,64,28
24190,64,28
24195,65,28
24200,65,28
24205,65,28
24210,65,28
24215,65,28
24220,65,28
24225,65,28
24230,65,28
24235,65,28
24240,66,28
24245,66,28
24250,66,28
24255,66,28
24260,66,28
24265,66,28
24270,66,28
24275,67,28
24280,67,28
24285,67,28
24290,67,28
24295,67,28
24300,67,28
24305,68,28
24310,68,28
24315,68,28
24320,68,28
24325,68,28
24330,69,28
24335,69,28
24340,69,28
24345,69,28
24350,69,28
24355,69,28
24360,69,28
24365,70,28
24370,69,28
24375,70,28
24380,70,28
24385,70,28
24390,70,28
24395,70,28
24400,70,28
24405,70,28
24410,71,28
24415,71,28
24420,71,28
24425,71,28
24430,71,28
24435,72,28
24440,72,28
24445,72,28
24450,72,28
24455,72,28
24460,72,28
24465,73,28
24470,73,28
24475,73,28
24480,73,28
24485,73,28
24490,74,28
24495,74,28
24500,74,28
24505,74,28
24510,74,28
24515,74,28
24520,74,28
24525,74,28
24530,75,28
24535,75,28
24540,75,28
24545,75,28
24550,75,28
24555,75,28
24560,75,28
24565,75,28
24570,75,28
24575,76,28
24580,76,28
24585,76,28
24590,76,28
24595,77,28
24600,77,28
24605,77,28
24610,77,28
24615,77,28
24620,77,28
24625,77,28
24630,78,28
24635,78,28
24640,78,28
24645,78,28
24650,78,28
24655,78,28
24660,79,28
24665,79,28
24670,79,28
24675,79,28
24680,79,28
24685,79,28
24690,79,28
24695,79,28
24700,79,28
24705,79,28
24710,80,28
24715,80,28
24720,80,28
24725,80,28
24730,80,28
24735,81,28
24740,81,28
24745,81,28
24750,81,28
24755,81,28
24760,82,28
24765,82,28
24770,82,28
24775,82,28
24780,82,28
24785,82,28
24790,83,28
24795,83,28
24800,83,28
24805,83,28
24810,83,28
24815,83,28
24820,83,28
24825,83,28
24830,84,28
24835,84,28
24840,84,28
24845,84,28
24850,84,28
24855,85,28
24860,85,28
24865,85,28
24870,85,28
24875,85,28
24880,85,28
24885,85,28
24890,85,28
24895,86,28
24900,85,28
24905,86,28
24910,86,28
24915,87,28
24920,87,28
24925,87,28
24930,87,28
24935,87,28
24940,87,28
24945,87,28
24950,87,28
24955,87,28
24960,87,28
24965,87,28
24970,87,28
24975,87,28
24980,88,28
24985,88,28
24990,88,28
24995,88,28
25000,89,28
25005,89,28
25010,89,28
25015,90,28
25020,90,28
25025,90,28
25030,90,28
25035,90,28
25040,90,28
25045,90,28
25050,90,28
25055,91,28
25060,91,28
25065,91,28
25070,91,28
25075,91,28
25080,91,28
25085,91,28
25090,91,28
25095,91,28
25100,92,28
25105,92,28
25110,92,28
25115,92,28
25120,92,28
25125,93,28
25130,93,28
25135,93,28
25140,93,28
25145,93,28
25150,93,28
25155,94,28
25160,94,28
25165,94,28
25170,94,28
25175,94,28
25180,95,28
25185,95,28
25190,95,28
25195,95,28
25200,95,28
25205,95,28
25210,95,28
25215,95,28
25220,95,28
25225,96,28
25230,95,28
25235,95,28
25240,96,28
25245,96,28
25250,96,28
25255,96,28
25260,97,28
25265,97,28
25270,97,28
25275,97,28
25280,97,28
25285,97,28
25290,98,28
25295,98,28
25300,98,28
25305,98,28
25310,98,28
25315,98,28
25320,98,28
25325,99,28
25330,99,28
25335,99,28
25340,99,28
25345,99,28
25350,99,28
25355,99,28
25360,100,28
25365,100,28
25370,100,28
25375,101,28
25380,101,28
25385,101,28
25390,101,29
25395,101,28
25400,101,28
25405,101,28
25410,101,28
25415,101,29
25420,102,28
25425,102,28
25430,102,29
25435,102,29
25440,102,29
25445,102,29
25450,102,28
25455,102,29
25460,103,29
25465,103,29
25470,103,29
25475,103,29
25480,103,29
25485,104,29
25490,104,29
25495,104,29
25500,104,29
25505,104,29
25510,105,29
25515,105,29
25520,105,29
25525,105,29
25530,105,29
25535,105,29
25540,104,29
25545,105,29
25550,105,29
25555,105,29
25560,106,29
25565,106,29
25570,106,29
25575,107,29
25580,107,29
25585,107,29
25590,107,29
25595,107,29
25600,107,29
25605,107,29
25610,107,29
25615,107,29
25620,108,29
25625,107,29
25630,108,29
25635,108,29
25640,108,29
25645,108,29
25650,108,29
25655,109,29
25660,109,29
25665,109,29
25670,109,29
25675,109,29
25680,109,29
25685,110,29
25690,110,29
25695,110,29
25700,110,29
25705,110,29
25710,110,29
25715,110,29
25720,110,29
25725,111,29
25730,111,29
25735,111,29
25740,112,29
25745,112,29
25750,112,29
25755,112,29
25760,112,29
25765,112,29
25770,112,29
25775,112,29
25780,112,29
25785,113,29
25790,113,29
25795,113,29
25800,113,29
25805,114,29
25810,114,29
25815,114,29
25820,114,29
25825,114,29
25830,114,29
25835,114,29
25840,114,29
25845,114,29
25850,114,29
25855,114,29
25860,114,29
25865,115,29
25870,115,29
25875,115,29
25880,115,29
25885,116,29
25890,116,29
25895,116,29
25900,116,29
25905,116,29
25910,117,29
25915,117,29
25920,117,29
25925,117,29
25930,117,29
25935,117,29
25940,117,29
25945,118,29
25950,118,29
25955,118,29
25960,118,29
25965,118,29
25970,118,29
25975,118,29
25980,118,29
25985,118,29
25990,119,29
25995,119,29
26000,120,29
26005,119,29
26010,119,29
26015,120,29
26020,120,29
26025,120,29
26030,120,29
26035,120,29
26040,120,29
26045,120,29
26050,121,29
26055,121,29
26060,121,29
26065,121,29
26070,121,29
26075,122,29
26080,122,29
26085,122,29
26090,122,29
26095,122,29
26100,122,29
26105,122,29
26110,123,30
26115,123,29
26120,123,30
26125,123,30
26130,123,29
26135,123,29
26140,123,30
26145,124,30
26150,124,30
26155,124,30
26160,124,30
26165,124,30
26170,124,30
26175,124,30
26180,125,30
26185,125,30
26190,125,30
26195,125,30
26200,125,30
26205,125,30
26210,125,30
26215,125,30
26220,125,30
26225,126,30
26230,126,30
26235,126,30
26240,127,30
26245,127,30
26250,128,30
26255,127,30
26260,127,30
26265,127,30
26270,128,30
26275,128,30
26280,128,30
26285,128,30
26290,128,30
26295,128,30
26300,128,30
26305,128,30
26310,128,30
26315,128,30
26320,128,30
26325,129,30
26330,129,30
26335,129,30
26340,130,30
26345,130,30
26350,130,30
26355,130,30
26360,130,30
26365,130,30
26370,131,30
26375,131,30
26380,131,30
26385,131,30
26390,131,30
26395,131,30
26400,131,30
26405,131,30
26410,131,30
26415,131,30
26420,132,30
26425,132,30
26430,133,30
26435,133,30
26440,133,30
26445,132,30
26450,133,30
26455,132,30
26460,133,30
26465,133,30
26470,133,30
26475,132,30
26480,133,30
26485,133,30
26490,133,30
26495,134,30
26500,134,30
26505,134,30
26510,134,30
26515,134,30
26520,135,30
26525,135,30
26530,135,30
26535,135,30
26540,135,30
26545,135,30
26550,135,30
26555,136,30
26560,136,30
26565,136,30
26570,136,30
26575,137,30
26580,137,30
26585,137,30
26590,138,30
26595,138,30
26600,137,30
26605,137,30
26610,138,30
26615,138,30
26620,138,30
26625,138,30
26630,138,30
26635,138,30
26640,138,30
26645,139,30
26650,139,30
26655,139,31
26660,139,30
26665,139,31
26670,139,31
26675,139,31
26680,140,31
26685,140,31
26690,140,31
26695,141,31
26700,141,31
26705,141,31
26710,141,31
26715,141,31
26720,141,31
26725,141,31
26730,141,31
26735,142,31
26740,142,31
26745,142,31
26750,141,31
26755,142,31
26760,142,31
26765,142,31
26770,142,31
26775,142,31
26780,143,31
26785,143,31
26790,143,31
26795,143,31
26800,144,31
26805,144,31
26810,144,31
26815,144,31
26820,144,31
26825,144,31
26830,144,31
26835,145,31
26840,145,31
26845,145,31
26850,145,31
26855,145,31
26860,145,31
26865,145,31
26870,145,31
26875,146,31
26880,146,31
26885,146,31
26890,146,31
26895,146,31
26900,146,31
26905,146,31
26910,146,31
26915,147,31
26920,147,31
26925,147,31
26930,147,31
26935,147,31
26940,147,31
26945,148,31
26950,148,31
26955,148,31
26960,148,31
26965,148,31
26970,148,31
26975,148,31
26980,148,31
26985,149,31
26990,149,31
26995,149,31
27000,150,31
27005,150,31
27010,150,31
27015,150,31
27020,150,31
27025,150,31
27030,150,31
27035,150,31
27040,150,31
27045,149,31
27050,149,31
27055,150,31
27060,150,31
27065,150,31
27070,150,31
27075,149,31
27080,150,31
27085,149,31
27090,149,31
27095,149,31
27100,150,31
27105,150,31
27110,150,31
27115,150,31
27120,150,31
27125,150,31
27130,149,31
27135,149,31
27140,150,31
27145,149,31
27150,150,31
27155,150,31
27160,150,31
27165,150,31
27170,150,31
27175,150,31
27180,149,32
27185,149,32
27190,149,32
27195,149,31
27200,149,32
27205,149,31
27210,149,32
27215,149,32
27220,150,32
27225,150,32
27230,150,32
27235,150,32
27240,150,32
27245,150,32
27250,150,32
27255,150,32
27260,150,32
27265,149,32
27270,149,32
27275,149,32
27280,149,32
27285,149,32
27290,150,32
27295,150,32
27300,150,32
27305,149,32
27310,149,32
27315,149,32
27320,149,32
27325,149,32
27330,149,32
27335,149,32
27340,148,32
27345,146,32
27350,146,32
27355,146,32
27360,146,32
27365,147,32
27370,147,32
27375,147,32
27380,147,32
27385,147,32
27390,147,32
27395,146,32
27400,146,32
27405,146,32
27410,146,32
27415,146,32
27420,146,32
27425,146,32
27430,145,32
27435,146,32
27440,144,32
27445,143,32
27450,143,32
27455,143,32
27460,143,32
27465,143,32
27470,143,32
27475,143,32
27480,143,32
27485,143,32
27490,143,32
27495,143,32
27500,143,32
27505,143,32
27510,143,32
27515,143,32
27520,142,32
27525,142,32
27530,142,32
27535,142,32
27540,141,32
27545,141,32
27550,141,32
27555,141,32
27560,141,32
27565,141,32
27570,140,32
27575,140,32
27580,140,32
27585,140,32
27590,140,32
27595,140,32
27600,139,32
27605,139,32
27610,139,32
27615,139,32
27620,139,32
27625,138,32
27630,138,32
27635,138,32
27640,138,32
27645,138,33
27650,138,32
27655,138,32
27660,138,33
27665,137,33
27670,137,33
27675,137,33
27680,137,33
27685,136,33
27690,136,33
27695,136,33
27700,136,33
27705,136,33
27710,136,33
27715,135,33
27720,135,33
27725,135,33
27730,135,33
27735,135,33
27740,135,33
27745,134,33
27750,134,33
27755,134,33
27760,134,33
27765,134,33
27770,134,33
27775,133,33
27780,133,33
27785,133,33
27790,133,33
27795,133,33
27800,132,33
27805,132,33
27810,132,33
27815,132,33
27820,132,33
27825,131,33
27830,131,33
27835,131,33
27840,131,33
27845,131,33
27850,131,33
27855,130,33
27860,130,33
27865,130,33
27870,130,33
27875,130,33
27880,129,33
27885,129,33
27890,129,33
27895,129,33
27900,128,33
27905,128,33
27910,128,33
27915,128,33
27920,128,33
27925,128,33
27930,128,33
27935,127,33
27940,127,33
27945,127,33
27950,127,33
27955,126,33
27960,126,33
27965,126,33
27970,126,33
27975,126,33
27980,126,33
27985,125,33
27990,125,33
27995,125,33
28000,124,33
28005,124,33
28010,124,33
28015,124,33
28020,124,33
28025,124,33
28030,123,33
28035,123,33
28040,123,33
28045,123,33
28050,123,33
28055,123,33
28060,122,33
28065,122,33
28070,122,33
28075,122,33
28080,122,33
28085,121,33
28090,121,33
28095,121,33
28100,121,33
28105,120,33
28110,120,33
28115,120,33
28120,120,33
28125,120,33
28130,120,33
28135,119,33
28140,119,33
28145,119,33
28150,119,33
28155,119,33
28160,119,33
28165,118,33
28170,118,33
28175,118,33
28180,117,33
28185,117,33
28190,117,33
28195,117,33
28200,117,33
28205,117,33
28210,116,33
28215,116,33
28220,116,33
28225,116,33
28230,116,33
28235,115,33
28240,115,33
28245,115,33
28250,115,33
28255,115,33
28260,115,33
28265,114,33
28270,114,33
28275,114,33
28280,114,33
28285,114,33
28290,113,33
28295,113,33
28300,113,33
28305,113,33
28310,112,33
28315,112,33
28320,112,33
28325,112,33
28330,112,33
28335,112,33
28340,111,33
28345,111,33
28350,111,33
28355,111,33
28360,111,33
28365,110,33
28370,110,33
28375,110,33
28380,110,33
28385,110,33
28390,110,33
28395,109,33
28400,109,33
28405,109,33
28410,109,33
28415,109,33
28420,108,33
28425,108,33
28430,108,33
28435,108,33
28440,108,33
28445,108,33
28450,107,33
28455,107,33
28460,107,33
28465,107,33
28470,107,33
28475,107,33
28480,106,33
28485,106,33
28490,106,33
28495,106,33
28500,106,33
28505,106,33
28510,105,33
28515,105,33
28520,105,33
28525,105,33
28530,105,33
28535,104,33
28540,104,33
28545,104,33
28550,104,33
28555,104,33
28560,104,33
28565,104,33
28570,103,33
28575,103,33
28580,103,33
28585,103,33
28590,103,33
28595,102,33
28600,102,33
28605,102,33
28610,102,33
28615,102,33
28620,102,33
28625,102,33
28630,101,33
28635,101,33
28640,101,33
28645,101,33
28650,101,33
28655,100,33
28660,100,33
28665,100,33
28670,100,33
28675,100,33
28680,100,33
28685,100,33
28690,99,33
28695,99,33
28700,99,33
28705,99,33
28710,99,33
28715,98,33
28720,98,33
28725,98,33
28730,98,33
28735,98,32
28740,98,32
28745,98,32
28750,97,33
28755,97,33
28760,97,33
28765,97,32
28770,97,32
28775,97,32
28780,96,32
28785,96,32
28790,96,32
28795,96,32
28800,96,32
28805,96,32
28810,96,32
28815,96,32
28820,95,32
28825,95,32
28830,95,32
28835,95,32
28840,95,32
28845,95,32
28850,94,32
28855,94,32
28860,94,32
28865,94,32
28870,94,32
28875,94,32
28880,94,32
28885,94,32
28890,93,32
28895,93,32
28900,93,32
28905,93,32
28910,93,32
28915,93,32
28920,92,32
28925,92,32
28930,92,32
28935,92,32
28940,92,32
28945,92,32
28950,92,32
28955,92,32
28960,91,32
28965,91,32
28970,91,32
28975,91,32
28980,91,32
28985,91,32
28990,90,32
28995,90,32
29000,90,32
29005,90,32
29010,90,32
29015,90,32
29020,90,32
29025,90,32
29030,89,32
29035,89,32
29040,89,32
29045,89,32
29050,89,32
29055,89,32
29060,88,32
29065,88,32
29070,88,32
29075,88,32
29080,88,32
29085,88,32
29090,88,32
29095,88,32
29100,87,32
29105,87,32
29110,87,32
29115,87,32
29120,87,32
29125,87,32
29130,87,32
29135,86,32
29140,86,32
29145,86,32
29150,86,32
29155,86,32
29160,86,32
29165,86,32
29170,86,32
29175,85,32
29180,85,32
29185,85,32
29190,85,32
29195,85,32
29200,85,32
29205,85,32
29210,85,32
29215,84,32
29220,84,32
29225,84,32
29230,84,32
29235,84,32
29240,84,32
29245,84,32
29250,84,32
29255,84,32
29260,83,32
29265,83,32
29270,83,32
29275,83,32
29280,83,32
29285,83,32
29290,83,32
29295,82,32
29300,82,32
29305,82,32
29310,82,32
29315,82,32
29320,82,32
29325,82,32
29330,82,32
29335,82,32
29340,81,32
29345,81,32
29350,81,32
29355,81,32
29360,81,32
29365,81,32
29370,81,32
29375,80,32
29380,80,32
29385,80,32
29390,80,31
29395,80,31
29400,80,32
29405,80,31
29410,80,31
29415,80,31
29420,79,31
29425,79,32
29430,79,31
29435,79,31
29440,79,31
29445,79,31
29450,79,31
29455,79,31
29460,79,31
29465,78,31
29470,78,31
29475,78,31
29480,78,31
29485,78,31
29490,78,31
29495,78,31
29500,78,31
29505,77,31
29510,77,31
29515,77,31
29520,77,31
29525,77,31
29530,77,31
29535,77,31
29540,77,31
29545,77,31
29550,77,31
29555,76,31
29560,76,31
29565,76,31
29570,76,31
29575,76,31
29580,76,31
29585,76,31
29590,76,31
29595,76,31
29600,75,31
29605,75,31
29610,75,31
29615,75,31
29620,75,31
29625,75,31
29630,75,31
29635,75,31
29640,75,31
29645,74,31
29650,74,31
29655,74,31
29660,74,31
29665,74,31
29670,74,31
29675,74,31
29680,74,31
29685,74,31
29690,74,31
29695,74,31
29700,73,31
29705,73,31
29710,73,31
29715,73,31
29720,73,31
29725,73,31
29730,73,31
29735,73,31
29740,72,31
29745,72,31
29750,72,31
29755,72,31
29760,72,31
29765,72,31
29770,72,31
29775,72,31
29780,72,31
29785,72,31
29790,72,31
29795,71,31
29800,71,31
29805,71,31
29810,71,31
29815,71,31
29820,71,31
29825,71,31
29830,71,31
29835,71,31
